date,avg_sentiment
2016-05-24,0.2167547019198537
2016-06-07,0.23106477595865726
2016-06-10,0.05121410544961691
2016-06-18,0.00990215316414833
2016-06-22,0.3006769483909011
2016-06-29,0.21249052695930004
2016-07-09,-0.5506225861608982
2016-07-15,0.1836390607059002
2016-07-25,0.04615923669189215
2016-08-04,0.45005202293395996
2016-08-20,-0.06927506998181343
2016-08-29,0.12274793907999992
2016-08-30,-0.0329878106713295
2016-09-07,0.23124473091835776
2016-09-08,0.09822460263967514
2016-09-09,-0.262930192053318
2016-09-12,0.31916911744823057
2016-09-15,-0.02300233766436577
2016-09-28,0.06009962689131498
2016-09-29,-0.3725011684000492
2016-10-05,0.006535312160849571
2016-10-07,0.08984252996742725
2016-10-10,-0.678817879408598
2016-10-12,-0.33459870517253876
2016-10-31,0.14139957074075937
2016-11-06,-0.3292554225772619
2016-11-10,0.14534890092909336
2016-11-15,0.05284173600375652
2016-11-16,-0.9390346733853221
2016-11-18,-0.003872280940413475
2016-11-24,-0.8145328462123871
2016-12-01,0.06779201561585069
2016-12-05,0.001334797590970993
2016-12-06,-0.036583028733730316
2016-12-14,-0.5904686693102121
2016-12-19,-0.12161124125123024
2016-12-21,-0.8979414273053408
2016-12-30,0.6637693699449301
2017-01-05,0.09034238196909428
2017-01-09,0.11779472231864929
2017-01-18,-0.3468753471970558
2017-02-04,0.48069172352552414
2017-02-07,-0.7134062126278877
2017-02-08,0.7702478338032961
2017-02-15,0.3782890234142542
2017-02-17,0.02904120646417141
2017-02-22,0.10865602781996131
2017-02-23,-0.0663802856579423
2017-02-24,-0.39291045628488064
2017-02-28,0.052760954946279526
2017-03-01,0.5380572490394115
2017-03-31,0.9006493277847767
2017-04-03,-0.6563806049525738
2017-04-07,0.14592004008591175
2017-04-14,-0.9385629137977958
2017-04-24,0.23142944043502212
2017-04-26,0.0005029439926147461
2017-04-27,0.05442110821604729
2017-04-30,0.5791398789733648
2017-05-02,-0.012237995862960815
2017-05-07,0.3824989879503846
2017-05-09,0.3600370455533266
2017-05-10,0.2661883756518364
2017-05-12,0.23472718708217144
2017-05-18,0.017612308263778687
2017-05-31,0.12539678998291492
2017-06-05,-0.30764191783964634
2017-06-08,-0.6391093917191029
2017-06-09,-0.23271535523235798
2017-06-19,0.7607829421758652
2017-06-20,-0.1519597303122282
2017-07-09,-0.7713067196309566
2017-07-12,0.22653664276003838
2017-07-13,0.03984588570892811
2017-07-18,-0.596135787665844
2017-07-23,-0.3848118931055069
2017-07-26,0.4596485523506999
2017-07-28,0.8190729711204767
2017-07-29,-0.8759602215141058
2017-07-31,-0.13045832887291908
2017-08-09,0.017479078844189644
2017-08-16,0.12500636000186205
2017-08-24,0.3228644866030663
2017-08-31,0.04457194730639458
2017-09-08,0.8724703993648291
2017-09-11,-0.011523932218551636
2017-09-12,-0.062161510810256004
2017-09-14,0.11623077839612961
2017-09-25,0.17545906826853752
2017-10-02,-0.001920534297823906
2017-10-04,-0.8254886902868748
2017-10-06,-0.3819456659257412
2017-10-09,0.5498324371874332
2017-10-17,-0.21434833109378815
2017-11-03,0.6480105146765709
2017-11-08,0.218011062592268
2017-11-10,0.06753535009920597
2017-11-14,0.041955795139074326
2017-11-21,0.02897055074572563
2017-11-30,0.09134356956928968
2017-12-01,0.9341971259564161
2017-12-02,-2.4937093257904053e-05
2017-12-05,-0.04167969943955541
2017-12-11,0.8078504577279091
2017-12-13,0.8422287283465266
2017-12-17,0.044427648186683655
2017-12-19,0.07093971222639084
2017-12-22,-0.934411060065031
2017-12-24,-0.9261499550193548
2017-12-27,0.0060230158269405365
2017-12-28,-0.5731829249610504
2018-01-02,-0.0016738735139369965
2018-01-10,0.09577489364892244
2018-01-12,-0.9570656139403582
2018-01-17,0.8487622365355492
2018-01-21,0.08686903491616249
2018-02-05,0.4304904006421566
2018-02-09,0.6480347188189626
2018-02-15,0.17807538341730833
2018-02-16,0.11122856754809618
2018-02-20,0.10179087519645691
2018-02-27,-0.6351093947887421
2018-03-02,0.02443101443350315
2018-03-12,0.01808849908411503
2018-03-13,-0.19965963810682297
2018-03-16,0.08073170017451048
2018-03-19,-0.014622680842876434
2018-03-20,0.45639825658872724
2018-03-21,0.03576977737247944
2018-03-29,-0.5555419027805328
2018-03-30,0.08314863964915276
2018-04-03,-0.9531606063246727
2018-04-10,-0.8414294077083468
2018-04-12,-0.05913056433200836
2018-04-18,0.012540921568870544
2018-04-19,0.09681276697665453
2018-04-23,0.014500479213893414
2018-04-24,0.09421431459486485
2018-05-10,0.6749601503834128
2018-05-24,-0.07439755834639072
2018-05-25,0.056194454431533813
2018-06-04,0.0627202382311225
2018-06-05,0.11662050522863865
2018-06-11,0.4852291829884052
2018-06-13,0.2958267079666257
2018-06-15,0.13846621196717024
2018-06-18,-0.035558417439460754
2018-06-21,-0.3323881793767214
2018-06-25,-0.10846654884517193
2018-06-27,-0.9407436028122902
2018-06-28,0.11551517123977344
2018-07-03,-0.9069183217361569
2018-07-04,0.5700934352353215
2018-07-12,0.2672910951077938
2018-07-13,0.3661571480333805
2018-07-15,0.16871147323399782
2018-07-19,0.01429722085595131
2018-08-02,0.07084066451837619
2018-08-03,-0.16384211058417955
2018-08-04,0.36951875500380993
2018-08-06,-0.6356125622987747
2018-08-07,0.009868204593658447
2018-08-10,0.11517653753980994
2018-08-14,-0.3530241409316659
2018-08-20,0.19484151992946863
2018-08-27,0.5631590252742171
2018-09-04,0.5317756989970803
2018-09-06,0.07881308160722256
2018-09-07,-0.9458293672651052
2018-09-12,0.235977316275239
2018-09-24,0.7055142242461443
2018-10-04,-0.10431995987892151
2018-10-06,-0.021594638004899025
2018-10-15,0.8407915811985731
2018-10-19,0.13310167659074068
2018-10-24,-0.8865401456132531
2018-10-26,-0.10468397289514542
2018-10-27,0.0050917863845825195
2018-10-30,0.09420594666153193
2018-11-01,-0.19356423616409302
2018-11-02,0.09857291541993618
2018-11-05,0.0009359661489725113
2018-11-08,0.042126305401325226
2018-11-09,-0.06108166975900531
2018-11-11,-0.8376479409635067
2018-11-12,0.1366208242252469
2018-11-13,-0.9191313590854406
2018-11-15,0.172864961437881
2018-11-21,-0.20008653588593006
2018-11-26,0.04485272290185094
2018-11-27,-0.09009220078587532
2018-11-30,0.47371224500238895
2018-12-03,0.008329210802912712
2018-12-05,-0.6885142028331757
2018-12-10,0.09731259942054749
2018-12-11,-0.8639474073424935
2018-12-13,0.4397123781964183
2018-12-14,-0.12754654604941607
2018-12-20,-0.5098058693110943
2019-01-04,-0.011551309376955032
2019-01-08,-0.3807212710380554
2019-01-11,0.14693679939955473
2019-01-14,-0.7227174509316683
2019-01-23,0.30867353826761246
2019-01-29,-0.04580262303352356
2019-02-06,-0.15018917992711067
2019-02-08,-0.9555296842008829
2019-02-09,0.042796846479177475
2019-03-06,0.2590065561234951
2019-03-19,0.20197085943073034
2019-03-25,0.13409635797142982
2019-03-28,0.07763290870934725
2019-04-02,0.22248034924268723
2019-04-03,0.39185265451669693
2019-04-09,-0.6304706893861294
2019-04-17,-0.4278872422873974
2019-04-18,0.538115631788969
2019-04-23,-0.9451099317520857
2019-04-29,0.6925890557467937
2019-04-30,0.05577578395605087
2019-05-01,0.011923050507903099
2019-05-13,-0.36498141661286354
2019-05-20,0.079281285405159
2019-05-27,0.030636824667453766
2019-06-04,0.10002952627837658
2019-06-18,0.06648253928869963
2019-06-19,0.5297123761847615
2019-06-20,-0.25831498205661774
2019-06-27,0.11124859191477299
2019-06-28,-0.31474323756992817
2019-07-08,-0.9229079494252801
2019-07-09,0.07019347697496414
2019-07-11,0.006691373884677887
2019-07-22,0.06796960905194283
2019-07-25,0.17540402710437775
2019-07-26,-0.01845801528543234
2019-07-30,0.16128328442573547
2019-07-31,0.12962666526436806
2019-08-05,0.21646989416331053
2019-08-06,0.05701679736375809
2019-08-07,0.3416533637791872
2019-08-15,0.9119696635752916
2019-08-19,-0.004662182182073593
2019-08-28,-0.7849376574158669
2019-08-29,0.47051523020491004
2019-08-31,0.0011713318526744843
2019-09-06,0.0004902072250843048
2019-09-09,-0.4522032644599676
2019-09-10,0.14083531592041254
2019-09-11,0.1828792029991746
2019-09-13,-0.36908256681635976
2019-09-17,0.7009481964632869
2019-09-18,0.640125161036849
2019-09-20,-0.057841725181788206
2019-09-21,0.9311637356877327
2019-09-23,0.08548043062910438
2019-09-24,0.18740699905902147
2019-10-17,0.5031201839447021
2019-10-18,-0.8239852376282215
2019-10-22,0.2871179482899606
2019-10-23,0.715871324762702
2019-10-25,0.5950147937983274
2019-10-28,0.7216508720691005
2019-10-31,0.25599728027979535
2019-11-01,0.01704036071896553
2019-11-05,0.5553139159455895
2019-11-07,0.20817571878433228
2019-11-09,-0.5277248434722424
2019-11-11,0.07522579887881875
2019-11-13,0.5352309965528548
2019-11-20,0.23343942997356257
2019-11-21,0.716216180473566
2019-11-26,-0.6810519397258759
2019-12-02,0.45137535687536
2019-12-03,-0.5886250245384872
2019-12-04,0.1595356548205018
2019-12-05,0.45814791787415743
2019-12-10,0.038199227303266525
2019-12-11,0.05272804293781519
2019-12-12,0.04106614971533418
2019-12-20,0.09639750933274627
2019-12-26,0.9110998883843422
2019-12-27,-0.8330745100975037
2019-12-31,-0.3734789043664932
2020-01-02,0.021862877532839775
2020-01-08,-0.2101587951183319
2020-01-13,-0.004548408091068268
2020-01-18,-0.09549832344055176
2020-01-21,0.038638632744550705
2020-01-22,0.11092335358262062
2020-01-23,0.10060886107385159
2020-01-24,-0.12635461008176208
2020-01-28,-0.8929197760298848
2020-01-30,-0.23457694798707962
2020-02-01,-0.1501995101571083
2020-02-03,0.10085273534059525
2020-02-06,0.05502328649163246
2020-02-17,-0.950812584720552
2020-02-24,-0.8521288149058819
2020-02-25,0.1829610401764512
2020-03-04,-0.9605992324650288
2020-03-10,-0.9655928271822631
2020-03-18,0.10287948697805405
2020-03-20,-0.9230736028403044
2020-04-10,0.32143804244697094
2020-05-15,0.7188255121000111
2020-05-16,0.028968369588255882
2020-05-17,0.06372256949543953
2020-05-20,0.4366517961025238
2020-05-21,0.0956475967541337
2020-05-28,-0.7789564952254295
2020-06-02,-0.9266879307106137
2020-06-12,-0.7611431125551462
2020-06-16,0.0322317685931921
2020-06-19,0.00949532724916935
2020-06-23,-0.7624080069363117
2020-06-24,-0.031557741574943066
2020-06-30,0.01792317070066929
2020-07-10,0.11754705384373665
2020-07-16,0.8149088425561786
2020-07-23,-0.5673899427056313
2020-07-24,0.9206484137102962
2020-07-29,-0.010282536968588829
2020-07-30,0.5060566365718842
2020-08-03,-0.2935620217273633
2020-08-04,-0.01758576277643442
2020-08-10,-0.8380113570019603
2020-08-13,-0.7375793345272541
2020-08-19,0.171348272357136
2020-08-20,0.8380545554682612
2020-08-21,0.10665085818618536
2020-08-26,0.012713121250271797
2020-08-31,-0.35534587781876326
2020-09-03,-0.5831546243280172
2020-09-05,0.0812688060104847
2020-09-07,0.09680104814469814
2020-09-12,-0.3650759607553482
2020-09-14,0.015109462663531303
2020-09-15,0.01876314152032137
2020-09-16,0.7661233432590961
2020-09-21,0.29914761520922184
2020-09-23,0.1800243565812707
2020-09-24,-0.28788413666188717
2020-10-10,-0.8249189481139183
2020-10-13,0.14570152945816517
2020-10-14,0.10973049234598875
2020-10-20,0.028295572847127914
2020-10-23,-0.02574927546083927
2020-10-25,0.023056579753756523
2020-10-27,0.2740133758634329
2020-10-28,-0.04440334066748619
2020-10-30,-0.9480578592047095
2020-10-31,-0.9506565909832716
2020-11-05,-0.933117451146245
2020-11-09,0.6244971724227071
2020-11-10,0.0940286424010992
2020-11-16,0.20878056483343244
2020-11-18,-0.3563243728131056
2020-11-19,-0.5808872729539871
2020-11-21,0.013388877734541893
2020-11-22,0.18649285938590765
2020-11-23,-0.7308233864605427
2020-11-30,0.10544594982638955
2020-12-14,0.4871910852380097
2020-12-15,-0.8463498558849096
2020-12-19,-0.920207398943603
2020-12-22,-0.730625331401825
2020-12-23,0.44690828677266836
2020-12-27,0.10578630119562149
2020-12-30,-0.8455323241651058
2021-01-04,0.33325827214866877
2021-01-06,0.07411911897361279
2021-01-13,0.5527132833376527
2021-01-19,0.25332029070705175
2021-01-27,-0.02330562099814415
2021-01-28,0.05842025205492973
2021-02-02,0.03264389559626579
2021-02-25,0.36762064415961504
2021-03-11,0.041903598234057426
2021-03-31,0.03312036767601967
2021-04-05,-0.6931619942188263
2021-04-13,0.06133103324100375
2021-04-20,0.08234163653105497
2021-04-21,0.10131017258390784
2021-04-25,0.04412407986819744
2021-04-26,-0.04480481892824173
2021-04-27,-0.07891618087887764
2021-04-28,-0.23777565360069275
2021-04-29,-0.23189598321914673
2021-04-30,-0.28086885064840317
2021-05-02,0.8889141287654638
2021-05-03,0.015438385307788849
2021-05-07,0.07369773276150227
2021-05-10,0.5080671752803028
2021-05-14,0.02009802684187889
2021-05-18,-0.9471135567873716
2021-05-22,0.24096247926354408
2021-05-24,0.09788695257157087
2021-05-25,0.02343377098441124
2021-06-20,-0.8733243579044938
2021-07-08,0.009895894676446915
2021-07-10,-0.7880430463701487
2021-07-14,0.05506486352533102
2021-08-05,0.23628560081124306
2021-08-11,0.7207822278141975
2021-08-17,0.18315785378217697
2021-08-18,0.42506003426387906
2021-08-20,-0.11774832755327225
2021-08-26,0.28842295426875353
2021-08-31,0.6219693273305893
2021-09-01,0.018696947023272514
2021-09-02,0.14358466863632202
2021-09-10,-0.027178175747394562
2021-09-12,0.4059843039140105
2021-09-13,-0.8326548300683498
2021-09-14,0.3841251905541867
2021-09-22,-0.6879999153316021
2021-09-23,-0.3474955875426531
2021-09-27,0.03772514685988426
2021-10-06,0.46661105658859015
2021-10-08,0.028048129752278328
2021-10-10,0.08382912166416645
2021-10-13,-0.9277615528553724
2021-10-15,0.17906165309250355
2021-10-17,0.8167620357125998
2021-10-18,0.21760861761868
2021-10-21,0.16507644392549992
2021-10-25,0.027773723006248474
2021-10-27,0.8399805501103401
2021-10-28,-0.9042375795543194
2021-11-02,-0.32960195808360976
2021-11-07,0.04409842099994421
2021-11-09,-0.09984249109402299
2021-11-10,0.23335018381476402
2021-11-16,0.9182650055736303
2021-11-17,-0.052089326083660126
2021-11-18,-0.3767792172729969
2021-11-19,-0.5621898826211691
2021-11-23,-0.5140699008479714
2021-11-25,-0.9210594967007637
2021-12-01,-0.8819170277565718
2021-12-05,-0.8902341350913048
2021-12-07,-0.844380971044302
2021-12-08,0.018713509663939476
2021-12-10,0.2399144433438778
2021-12-19,0.21807134058326483
2021-12-21,0.9177647605538368
2021-12-22,-0.15836697723716497
2021-12-26,0.1924244249239564
2021-12-27,-0.9077817592769861
2022-02-01,0.6401841156184673
2022-02-07,0.2299482226371765
2022-02-11,0.6170825362205505
2022-02-17,0.42826005164533854
2022-04-11,-0.9056018432602286
2022-04-12,0.07987471856176853
2022-04-14,0.7798408442176878
2022-04-25,0.20573130622506142
2022-04-27,0.516248069703579
2022-05-07,-0.7787437476217747
2022-05-10,-0.4347793315537274
2022-05-11,-0.9558964874595404
2022-05-12,0.9340588236227632
2022-06-15,-0.8400577921420336
2022-07-21,0.6797218793071806
2022-07-25,0.3241152763366699
2022-08-01,0.4771134527400136
2022-08-09,0.0424124076962471
2022-08-24,-0.8951637353748083
2022-09-07,0.48856664821505547
2022-09-08,0.6996498103253543
2022-09-09,0.0066435374319553375
2022-09-15,0.1773755243048072
2022-09-17,0.15108583308756351
2022-09-28,0.2402425017207861
2022-10-03,0.7501041069626808
2022-10-04,-0.9671481912955642
2022-10-24,0.13980203121900558
2022-10-28,0.8985560722649097
2022-11-04,0.7420471888035536
2022-11-15,0.026144329458475113
2022-11-28,-0.014043746516108513
2022-12-18,-0.2857903055846691
2023-01-05,0.6149112293496728
2023-01-13,0.7130320193246007
2023-01-19,-0.9344201171770692
2023-02-23,-0.727995004504919
2023-03-10,0.06722907163202763
2023-03-12,0.14101433847099543
2023-03-28,0.13102127704769373
2023-04-10,0.07345264870673418
2023-04-13,0.1454063463024795
2023-04-18,0.10432724189013243
2023-05-05,0.2355479933321476
2023-05-06,0.6902542607858777
2023-05-16,0.13877924624830484
2023-05-22,0.039674144238233566
2023-06-01,0.5674586710520089
2023-06-05,0.1439063111320138
2023-06-09,-0.6087961308658123
2023-06-30,0.2547054427365462
2023-07-05,-0.8740760833024979
2023-07-10,-0.8558948412537575
2023-07-11,0.032704880461096764
2023-07-19,0.8920381292700768
2023-08-01,0.8832570863887668
2023-08-04,-0.9627915825694799
2023-08-17,0.8951910687610507
2023-08-30,0.20082543976604939
2023-09-05,-0.0005727969110012054
2023-09-08,0.009812986478209496
2023-09-10,0.012111717835068703
2023-09-11,0.30603191535919905
2023-09-12,0.12012266018427908
2023-09-14,0.10701697785407305
2023-09-17,-0.1746937334537506
2023-09-26,-0.30827396363019943
2023-09-27,-0.8334085866808891
2023-10-02,-0.06743406504392624
2023-10-15,0.0038622822612524033
2023-10-30,0.39139902871102095
2023-11-01,0.18840452749282122
2023-11-02,-0.5525712966918945
2023-11-09,0.6737924814224243
2023-11-14,-0.675720825791359
2023-11-19,0.11265721917152405
2023-11-20,-0.9336393773555756
2023-11-21,0.24050595238804817
2023-11-22,0.7792689260095358
2023-11-30,0.9133874126709998
2023-12-06,0.019402652978897095
2023-12-14,-0.2645755186676979
2023-12-29,-0.9576907306909561
2023-12-31,0.5518551237182692
2024-01-25,-0.9357128357514739
2024-02-02,-0.30572114139795303
2024-02-29,0.8624124135822058
2024-03-12,0.015868380665779114
2024-03-13,-0.006280351430177689
2024-03-15,0.2773637194186449
2024-03-19,-0.9185598064213991
2024-03-20,0.07811339572072029
2024-03-21,-0.9181754812598228
2024-03-22,-0.7041255459189415
2024-04-09,0.42505357414484024
2024-04-18,0.11880039982497692
2024-04-19,-0.40734056010842323
2024-04-20,0.3892388204112649
2024-05-03,-0.08539905399084091
2024-05-15,0.02399466186761856
2024-05-18,-0.14724809676408768
2024-05-29,0.034686848521232605
2024-06-06,0.8206332363188267
2024-06-13,0.5633545024320483
2024-06-20,0.15873633045703173
2024-06-24,-0.7889323718845844
2024-07-08,0.17873712442815304
2024-07-10,0.8926397822797298
2024-07-12,-0.022833576425909996
2024-07-16,0.6886543668806553
2024-07-26,0.6768177254125476
2024-07-31,-0.00966034084558487
2024-08-13,0.1702736783772707
2024-08-15,-0.8865206092596054
2024-08-16,0.02892858348786831
2024-08-24,-0.20914936438202858
2024-08-28,0.5378585606813431
2024-09-05,0.13959124498069286
2024-09-09,0.056863493751734495
2024-09-10,0.5726130555849522
2024-09-11,-0.9542665984481573
2024-09-13,-0.6476280065253377
2024-09-16,0.44228892028331757
2024-09-20,0.20165039971470833
2024-09-24,-0.6840929538011551
2024-09-26,0.060598112642765045
2024-10-01,0.738437682390213
2024-10-07,-0.42084363382309675
2024-10-10,0.08919918444007635
2024-10-11,-0.06068539433181286
2024-10-15,0.004275940358638763
2024-10-17,-0.1957910587079823
2024-10-22,-0.7672329246997833
2024-10-25,0.1433149348013103
2024-10-26,0.8347053276374936
2024-10-28,-0.05779296594361464
2024-10-29,0.4527357770130038
2024-10-30,0.13760799076408148
2024-11-01,0.16146702722956738
2024-11-05,0.8306414770583311
2024-11-07,0.07777847349643707
2024-11-08,0.5078000146895647
2024-11-12,0.06594503112137318
2024-11-14,-0.6640496216714382
2024-11-23,0.06433065980672836
2024-11-28,0.7294843290001154
2024-12-06,0.40827372437343
2024-12-11,0.40588286565616727
2024-12-12,0.0614154813811183
2024-12-17,-0.7695158924907446
2024-12-18,0.08596928045153618
2024-12-23,0.8336103069595993
2024-12-27,0.149362713098526
2024-12-29,-0.1653033345937729
2024-12-31,-0.28633773028850557
2025-01-10,-0.3491334319114685
2025-01-31,0.9346965793520212
2025-02-02,0.1203453540802002
2025-05-08,-0.4593719467520714
2025-06-10,0.31071945279836655
2025-06-17,0.16982913296669722
2025-06-18,0.7332552969455719
2025-06-27,0.03397903498262167
2025-07-02,0.565394252538681
2025-07-09,0.2786369267851114
2025-07-10,-0.8199309017509222
2025-07-28,0.008211202919483185
2025-08-06,0.6078022724638382
2025-08-07,0.012714089825749397
2025-08-11,0.04892908036708832
2025-09-02,-0.024517672136425972
2025-09-05,0.01875278167426586
2025-09-12,0.9035249100998044
2025-10-02,0.3892937796190381
2025-10-07,-0.703180531039834
2025-10-11,0.13955032483985028
2025-10-12,0.0254643173267444
2025-10-13,0.011943074975810621
2025-10-14,0.18304003248272768
2025-10-15,0.25179803559965475
2025-10-16,-0.009118670781996721
2025-11-10,0.24565814031908909
2025-11-11,0.23959412267431618
2025-11-13,0.8620590344071388
2025-11-14,0.7352509507909417
2025-11-15,0.018650058656930923
2025-11-16,0.229739211499691
2025-11-17,-0.240321909500794
2025-11-18,0.03376355557702482
2025-11-19,-0.0437212601642717
2025-11-20,0.04388693049550056
2025-11-21,0.19948613243177532
2025-11-22,0.2991199030075222
2025-11-23,0.029144029339982405
2025-11-24,-0.024153991821495926
2025-11-25,-0.18584248623145477
2025-11-26,-0.1764262430369854
2025-11-27,-0.261888125911355
2025-11-28,0.13921095009304976
2025-11-29,0.2629390647634864
2025-11-30,-0.20410679136826235
2025-12-01,0.008860527910292149
2025-12-02,-0.10261546612224158
2025-12-03,0.12179334107786417
2025-12-04,-0.24209888465702534
2025-12-05,-0.41698715901002287
2025-12-06,-0.21201111585833132
2025-12-07,-0.5367698657015959
2025-12-08,-0.12394548580050468
2025-12-09,-0.052695722319185734
2025-12-10,0.03092354241137703
2025-12-11,0.02563473954796791
2025-12-12,0.15732938532407084
2025-12-13,-0.33611545991152525
2025-12-14,0.30413812696933745
2025-12-15,0.5279960691307982
2025-12-16,0.09862297587096691
2025-12-17,0.27993946727365254
2025-12-18,0.09352348335087299
2025-12-19,0.0014109971622625987
2025-12-20,0.18429246212222747
2025-12-21,-0.23640614934265614
2025-12-22,-0.171146881300956
2025-12-23,0.10672980900853872
2025-12-24,0.18399629701993295
2025-12-25,0.18455080834350415
2025-12-26,0.014364055025258235
2025-12-27,0.028846725588664412
2025-12-28,0.17081458563916385
2025-12-29,0.0398418833143436
2025-12-30,-0.13625799476479492
2025-12-31,-0.28688609006349
2026-01-01,-0.0006875092020401588
2026-01-02,-0.12517722558818364
2026-01-03,-0.5114732988489171
2026-01-04,-0.22601167145850404
2026-01-05,-0.24309923804619096
2026-01-06,-0.035362214056981936
2026-01-07,0.04944839156968029
2026-01-08,0.21375016862940457
2026-01-09,-0.013850513845682144
2026-01-15,-0.16321709332987666
2026-01-16,0.2101722875609994
2026-01-17,-0.22679762666424116
2026-01-18,-0.003703249618411064
2026-01-19,0.10325426906347275
2026-01-20,0.1256372610326199
2026-01-21,0.06578328573544111
2026-01-22,-0.2625025543384254
2026-01-23,0.17569272725709847
2026-01-24,-0.2997263455763459
2026-01-25,0.009767590090632439
2026-01-26,0.13557868443119028
2026-01-27,-0.09837285050889477
2026-01-28,-0.06354804616421461
2026-01-29,0.3226102152291466
2026-01-30,-0.12520867151518664
2026-01-31,0.2697686768136919
2026-02-01,-0.09125053882598877
2026-02-02,0.4336588553463419
2026-02-03,0.029527608305215836
2026-02-04,-0.17608515632205776
2026-02-05,-0.04259687818978962
2026-02-06,0.0783243770352923
2026-02-07,0.1142926262691617
2026-02-08,0.5321436649188399
2026-02-09,-0.30136602849233896
2026-02-10,0.19330008487616265
2026-02-11,-0.10727674353984185
2026-02-12,-0.19360560422333387
2026-02-13,0.14928279692927995
2026-02-14,-0.005891039284567038
2026-02-15,0.1283454395431493
2026-02-16,0.16092366709684333
2026-02-17,0.021181137301027775
2026-02-18,-0.12709661273817932
2026-02-19,-0.10464800587471794
2026-02-20,-0.042261946480721235
2026-02-21,-0.2832134608179331
2026-02-22,0.2742867190390825
2026-02-23,-0.014175595948472619
2026-02-24,0.39411943927407267
2026-02-25,0.15721974219195545
2026-02-26,0.3435250458618005
2026-02-27,-0.266300999305465
2026-02-28,0.08220608077115482
2026-03-01,0.019464944768697024
2026-03-02,0.03268963974815878
2026-03-03,0.28533885182280627
2026-03-04,0.061633879211373054
2026-03-05,0.15294359877173389
2026-03-06,0.16862058329085508
2026-03-08,-0.012480491772294044
2026-03-09,-0.2602397073060274
2026-03-10,0.04124976949472176
2026-03-11,0.08559120027348399
2026-03-12,0.26613432727754116
2026-03-13,0.01567534584319219
2026-03-14,0.02868757252064016
2026-03-15,-0.017319258015889388
2026-03-16,0.09262794628739357
